serie_id,fecha_hora,serie,mac,firmware,patron,patron_original,valor_certificado,tipo_lamina,color,orientacion,codigo,disparo,respuesta_bruta,x,descartado,motivo_descarte,veredicto,nota,aceptada,elegida,colocacion
S006,"2026-09-19T14:23:24-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P34,P34,86,I,amarillo,0,e,4,"::953",953,0,,REPETIR,repetida,0,0,2
S006,"2026-09-19T14:23:26-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P34,P34,86,I,amarillo,0,e,5,"::952",952,0,,REPETIR,repetida,0,0,2
S006,"2026-09-19T14:23:27-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P34,P34,86,I,amarillo,0,e,6,"::957",957,0,,REPETIR,repetida,0,0,2
S006,"2026-09-19T14:23:34-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P34,P34,86,I,amarillo,0,e,7,"::952",952,0,,REPETIR,repetida,0,0,3
S006,"2026-09-19T14:23:36-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P34,P34,86,I,amarillo,0,e,8,"::952",952,0,,REPETIR,repetida,0,0,3
S006,"2026-09-19T14:23:37-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P34,P34,86,I,amarillo,0,e,9,"::953",953,0,,REPETIR,repetida,0,0,3
S007,"2026-09-19T14:23:50-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P34,P34,86,I,amarillo,0,e,1,"::947",947,0,,OK,,1,1,1
S007,"2026-09-19T14:23:52-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P34,P34,86,I,amarillo,0,e,2,"::948",948,0,,OK,,1,1,1
S007,"2026-09-19T14:23:54-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P34,P34,86,I,amarillo,0,e,3,"::951",951,0,,OK,,1,1,1
S007,"2026-09-19T14:24:02-0500",SLV-002,"00:21:13:05:19:3B",V3.6 2026-09-19 (3.6.2) CAL mascara 0003,P34,P34,86,I,amarillo,0,e,4,"::971",971,0,,OK,,1,1,2
